ID Pedido,Fecha Pedido,Fecha Envío,Modo Envío,Cliente,Segmento,Ciudad,Estado,Region,Categoria,Subcategoria,Producto,Ventas,Año,Mes
CA-2018-106180,2018-09-18,2018-09-23,Standard Class,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1911,143.7,2018,9
CA-2018-155376,2018-12-22,2018-12-27,Standard Class,Sandra Glassco,Consumer,Independence,Missouri,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,2018,12
CA-2016-110744,2016-09-07,2016-09-12,Standard Class,Helen Andreada,Consumer,Pasadena,California,West,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,2016,9
CA-2015-110072,2015-10-22,2015-10-28,Standard Class,Maureen Gastineau,Home Office,Newark,Ohio,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,2015,10
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,384.45,2017,12
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,2017,12
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,2017,12
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,2017,12
CA-2017-158834,2017-03-13,2017-03-16,First Class,Tamara Willingham,Home Office,Scottsdale,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,2017,3
CA-2017-158834,2017-03-13,2017-03-16,First Class,Tamara Willingham,Home Office,Scottsdale,Arizona,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,203.184,2017,3
CA-2016-124919,2016-05-31,2016-06-02,First Class,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,2016,5
CA-2016-124919,2016-05-31,2016-06-02,First Class,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Paper,Xerox 1883,105.52,2016,5
CA-2016-124919,2016-05-31,2016-06-02,First Class,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,2016,5
CA-2016-118948,2016-05-28,2016-06-03,Standard Class,Neil Knudson,Home Office,Seattle,Washington,West,Office Supplies,Art,Newell 311,6.63,2016,5
CA-2015-104269,2015-03-01,2015-03-06,Second Class,Dave Brooks,Consumer,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2015,3
CA-2017-114104,2017-11-20,2017-11-24,Standard Class,Nora Paige,Consumer,Edmond,Oklahoma,Central,Office Supplies,Labels,Avery 519,14.62,2017,11
CA-2017-114104,2017-11-20,2017-11-24,Standard Class,Nora Paige,Consumer,Edmond,Oklahoma,Central,Technology,Phones,Avaya 5420 Digital phone,944.93,2017,11
CA-2017-162733,2017-05-11,2017-05-12,First Class,Ted Trevino,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1920,5.98,2017,5
CA-2016-119697,2016-12-28,2016-12-31,Second Class,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2016,12
CA-2017-154508,2017-11-16,2017-11-20,Standard Class,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,Office Supplies,Envelopes,Staple envelope,28.4,2017,11
CA-2017-113817,2017-11-07,2017-11-11,Standard Class,Max Jones,Consumer,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2017,11
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,2015,9
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,2015,9
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,2015,9
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,2015,9
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,2015,9
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,2015,9
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,2015,9
CA-2015-118962,2015-08-05,2015-08-09,Standard Class,Chad Sievert,Consumer,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â x 11â",20.94,2015,8
CA-2015-118962,2015-08-05,2015-08-09,Standard Class,Chad Sievert,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1913,110.96,2015,8
CA-2015-118962,2015-08-05,2015-08-09,Standard Class,Chad Sievert,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,2015,8
US-2015-100853,2015-09-14,2015-09-19,Standard Class,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2015,9
US-2015-100853,2015-09-14,2015-09-19,Standard Class,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Labels,Avery 51,20.16,2015,9
US-2018-152366,2018-04-21,2018-04-25,Second Class,Shirley Jackson,Consumer,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,2018,4
US-2016-101511,2016-11-21,2016-11-23,Second Class,Joel Eaton,Consumer,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,2016,11
US-2016-101511,2016-11-21,2016-11-23,Second Class,Joel Eaton,Consumer,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,2016,11
CA-2016-137225,2016-12-15,2016-12-19,Standard Class,Jim Kriz,Home Office,New York City,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,2016,12
CA-2015-166191,2015-12-05,2015-12-09,Second Class,David Kendrick,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2015,12
CA-2015-166191,2015-12-05,2015-12-09,Second Class,David Kendrick,Corporate,Decatur,Illinois,Central,Technology,Accessories,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,408.744,2015,12
CA-2015-158274,2015-11-19,2015-11-24,Second Class,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones,AT&T TR1909W,503.96,2015,11
CA-2015-158274,2015-11-19,2015-11-24,Second Class,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,2015,11
CA-2015-158274,2015-11-19,2015-11-24,Second Class,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2015,11
CA-2017-105018,2017-11-28,2017-12-02,Standard Class,Sally Knutson,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2017,11
CA-2015-123260,2015-08-26,2015-08-30,Standard Class,Frank Merwin,Home Office,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,2015,8
CA-2017-157000,2017-07-16,2017-07-22,Standard Class,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,2017,7
CA-2017-157000,2017-07-16,2017-07-22,Standard Class,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,2017,7
CA-2016-102281,2016-10-12,2016-10-14,First Class,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,2016,10
CA-2016-102281,2016-10-12,2016-10-14,First Class,Mark Packer,Home Office,New York City,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,2016,10
CA-2016-102281,2016-10-12,2016-10-14,First Class,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 205,51.84,2016,10
CA-2016-102281,2016-10-12,2016-10-14,First Class,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,2016,10
CA-2016-102281,2016-10-12,2016-10-14,First Class,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Art,4009 Highlighters by Sanford,19.9,2016,10
CA-2016-131457,2016-10-31,2016-11-06,Standard Class,Mary Zewe,Corporate,Redlands,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,2016,10
CA-2015-140004,2015-03-21,2015-03-25,Standard Class,Cassandra Brandow,Consumer,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2015,3
CA-2015-140004,2015-03-21,2015-03-25,Standard Class,Cassandra Brandow,Consumer,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,2015,3
CA-2018-107720,2018-11-06,2018-11-13,Standard Class,Valerie Mitchum,Home Office,Westfield,New Jersey,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,2018,11
US-2018-124303,2018-07-06,2018-07-13,Standard Class,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2018,7
US-2018-124303,2018-07-06,2018-07-13,Standard Class,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,2018,7
CA-2018-105074,2018-06-24,2018-06-29,Standard Class,Maria Bertelson,Consumer,Akron,Ohio,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,2018,6
CA-2015-133690,2015-08-03,2015-08-05,First Class,Bruce Stewart,Consumer,Denver,Colorado,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2015,8
CA-2015-133690,2015-08-03,2015-08-05,First Class,Bruce Stewart,Consumer,Denver,Colorado,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,2015,8
US-2018-116701,2018-12-17,2018-12-21,Second Class,Logan Currie,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2018,12
CA-2018-126382,2018-06-03,2018-06-07,Standard Class,Heather Kirkland,Corporate,Franklin,Tennessee,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,2018,6
CA-2018-108329,2018-12-09,2018-12-14,Standard Class,Laurel Elliston,Consumer,Whittier,California,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,2018,12
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,2018,12
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2018,12
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,2018,12
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,2018,12
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,2018,12
CA-2016-101007,2016-02-09,2016-02-13,Second Class,Michael Stewart,Corporate,Dallas,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2016,2
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Office Supplies,Labels,Avery 505,23.68,2016,1
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,2016,1
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Phones,Speck Products Candyshell Flip Case,62.982,2016,1
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,2016,1
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2016,1
CA-2017-130162,2017-10-28,2017-11-01,Standard Class,Jonathan Howell,Consumer,Los Angeles,California,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,2017,10
CA-2017-130162,2017-10-28,2017-11-01,Standard Class,Jonathan Howell,Consumer,Los Angeles,California,West,Technology,Phones,Adtran 1202752G1,302.376,2017,10
CA-2016-169397,2016-12-24,2016-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2016,12
CA-2016-169397,2016-12-24,2016-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,2016,12
CA-2016-169397,2016-12-24,2016-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,2016,12
CA-2016-169397,2016-12-24,2016-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,2016,12
CA-2016-169397,2016-12-24,2016-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,2016,12
CA-2016-169397,2016-12-24,2016-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2016,12
CA-2016-163055,2016-08-09,2016-08-16,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,2016,8
CA-2016-163055,2016-08-09,2016-08-16,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,2016,8
CA-2016-163055,2016-08-09,2016-08-16,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,2016,8
US-2016-145436,2016-02-28,2016-03-04,Standard Class,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2016,2
US-2016-145436,2016-02-28,2016-03-04,Standard Class,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,2016,2
US-2015-156216,2015-09-13,2015-09-17,Standard Class,Erin Ashbrook,Corporate,Charlotte,North Carolina,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,2015,9
US-2018-100930,2018-04-07,2018-04-12,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2018,4
US-2018-100930,2018-04-07,2018-04-12,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,2018,4
US-2018-100930,2018-04-07,2018-04-12,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2018,4
US-2018-100930,2018-04-07,2018-04-12,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,2018,4
US-2018-100930,2018-04-07,2018-04-12,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Technology,Accessories,LogitechÂ P710e Mobile Speakerphone,617.976,2018,4
CA-2018-160514,2018-11-12,2018-11-16,Standard Class,David Bremer,Corporate,Santa Clara,California,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2018,11
CA-2017-157749,2017-06-04,2017-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1957,25.92,2017,6
CA-2017-157749,2017-06-04,2017-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,2017,6
CA-2017-157749,2017-06-04,2017-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,Staple-based wall hangings,11.688,2017,6
CA-2017-157749,2017-06-04,2017-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2017,6
CA-2017-157749,2017-06-04,2017-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Tables,KI Conference Tables,177.225,2017,6
CA-2017-157749,2017-06-04,2017-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,2017,6
CA-2017-157749,2017-06-04,2017-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2017,6
CA-2015-131926,2015-06-01,2015-06-06,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,2015,6
CA-2015-131926,2015-06-01,2015-06-06,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2015,6
CA-2015-131926,2015-06-01,2015-06-06,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,2015,6
CA-2015-131926,2015-06-01,2015-06-06,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,2015,6
CA-2015-131926,2015-06-01,2015-06-06,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,Xerox 205,25.92,2015,6
CA-2017-154739,2017-12-10,2017-12-15,Second Class,Logan Haushalter,Consumer,San Francisco,California,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2017,12
CA-2017-145625,2017-09-11,2017-09-17,Standard Class,Kelly Collister,Consumer,San Diego,California,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,2017,9
